timestamp_iso,session_uid,device_type,lang,eventType,t_ms,pageX,pageY,deltaY,key,button,targetId,targetName,meta
"sess_eh831km4gcl_mn317kim","scroll",1912,,,89.5999984741211,"",""
"sess_eh831km4gcl_mn317kim","scroll",1918,,,97.06666564941406,"",""
"sess_eh831km4gcl_mn317kim","scroll",1925,,,103.46666717529297,"",""
"sess_eh831km4gcl_mn317kim","scroll",1932,,,109.86666870117188,"",""
"sess_eh831km4gcl_mn317kim","scroll",1939,,,115.19999694824219,"",""
"sess_eh831km4gcl_mn317kim","scroll",1946,,,119.46666717529297,"",""
"sess_eh831km4gcl_mn317kim","scroll",1953,,,123.73332977294922,"",""
"sess_eh831km4gcl_mn317kim","scroll",1961,,,126.93333435058594,"",""
"sess_eh831km4gcl_mn317kim","scroll",1967,,,130.13333129882812,"",""
"sess_eh831km4gcl_mn317kim","scroll",1975,,,131.1999969482422,"",""
"sess_eh831km4gcl_mn317kim","scroll",1981,,,132.26666259765625,"",""
"sess_eh831km4gcl_mn317kim","scroll",1988,,,133.3333282470703,"",""
"sess_eh831km4gcl_mn317kim","mousemove",2193,1126,524,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2200,1122,524,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2207,1116,526,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2214,1110,529,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2221,1106,530,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2228,1095,535,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2235,1081,541,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2242,1074,545,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2248,1058,552,,"","p"
"sess_eh831km4gcl_mn317kim","mousemove",2255,1042,560,,"","p"
"sess_eh831km4gcl_mn317kim","mousemove",2262,1026,570,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2269,1018,575,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2276,999,587,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2283,979,598,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2290,960,608,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2297,950,614,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2304,933,626,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2311,915,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2318,899,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2325,890,655,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2332,873,667,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2339,850,679,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2346,829,688,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2353,820,693,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2360,804,699,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2366,789,705,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2373,780,708,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2380,769,713,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2387,758,717,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2394,752,719,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2401,748,720,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2408,744,721,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2415,742,722,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2422,740,722,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2474,739,722,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2481,738,721,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2485,736,720,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2492,732,717,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2498,730,713,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2505,728,711,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2512,724,705,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2519,718,699,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2526,715,694,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2533,711,689,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2540,707,683,,"","output"
"sess_eh831km4gcl_mn317kim","mousemove",2547,701,676,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2554,696,668,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2561,692,664,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2568,686,656,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2575,681,650,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2582,673,641,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2589,669,638,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2596,662,632,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2603,656,629,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2610,654,629,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2617,651,628,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2623,651,626,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2634,650,625,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2642,649,625,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2646,648,625,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2654,647,625,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2658,645,625,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2666,643,625,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2672,641,625,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2679,635,625,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2686,633,625,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2693,627,626,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2700,619,629,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2707,613,631,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2714,604,632,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2721,600,634,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2728,592,637,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2735,579,639,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2742,571,641,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2748,558,642,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2755,547,645,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",2762,538,646,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2769,534,646,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2776,531,646,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",2783,530,646,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3043,530,645,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3102,531,645,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3110,532,644,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3117,533,644,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3123,535,644,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3130,538,644,,"","div"
